title,adult,genres,original_language,popularity,release_date,runtime,vote_count,actors,director,keywords,rounded_averages,num_genres,main_genre,num_actors,main_actor,release_year,log_vote_count,log_popularity,log_runtime
Tre di troppo,False,"['Comedy', 'Romance']",it,114.344,2023-01-01,90.0,114.0,"['Fabio De Luigi', 'Virginia Raffaele', 'Barbara Chichiarelli', 'Renato Marchetti']",Unknown,['family comedy'],6.5,0.0,,0.0,,2023,4.74493212836325,4.747918967662223,4.51085950651685
Undercover Brother,False,"['Action', 'Comedy']",en,13.286,2002-05-31,86.0,352.0,"['Eddie Griffin', 'Chris Kattan', 'Denise Richards', 'Aunjanue Ellis-Taylor']",Unknown,"['double life', 'usa president', 'undercover', 'intelligence', 'satire', 'parody', 'partner', 'interracial relationship', 'spoof', 'blaxploitation cinema', 'racism', 'world domination', 'duringcreditsstinger']",5.9,0.0,,0.0,,2002,5.8664680569332965,2.6592800367327807,4.465908118654584
Puella Magi Madoka Magica the Movie Part II: Eternal,False,"['Thriller', 'Animation', 'Fantasy']",ja,17.752,2012-10-13,109.0,100.0,"['Aoi Yuki', 'Chiwa Saito', 'Eri Kitamura', 'Kaori Mizuhashi']",Unknown,"['magic', 'surrealism', 'teenage girl', 'psychological thriller', 'schoolgirl', 'schoolmates', 'dark fantasy', 'aftercreditsstinger', 'foreshadowing', 'anime', 'magical girl']",7.5,0.0,,0.0,,2012,4.61512051684126,2.931300413394602,4.700480365792417
Meet Dave,False,"['Comedy', 'Science Fiction', 'Adventure', 'Family']",en,19.737,2008-07-08,90.0,1338.0,"['Eddie Murphy', 'Elizabeth Banks', 'Gabrielle Union', 'Scott Caan']",Unknown,"['new york city', 'friendship', 'new love', 'captain', 'starship', 'earth', 'car crash', 'crew', 'alien', 'survival', 'space', 'planet', 'duringcreditsstinger']",5.3,0.0,,0.0,,2008,7.199678345691172,3.0319195443157034,4.51085950651685
Satanic Pandemonium,False,"['Horror', 'Mystery', 'Thriller']",es,19.733,1975-06-26,89.0,82.0,"['Cecilia Pezet', 'Enrique Rocha', 'Delia Magaña', 'Clemencia Colin']",Unknown,"['mexico', 'nun', 'satanism', 'murder', 'nunsploitation']",6.5,0.0,,0.0,,1975,4.418840607796598,3.031726633777367,4.499809670330265
V/H/S/85,False,"['Horror', 'Thriller', 'Fantasy', 'Science Fiction', 'Crime', 'Mystery']",en,41.725,2023-09-22,110.0,103.0,"['Alex Galick', 'Anna Sundberg', 'Chelsey Grant', 'Toussaint Morrison']",Unknown,"['cult', 'anthology', 'serial killer', 'vhs', 'found footage', '1980s', '1990s']",6.4,0.0,,0.0,,2023,4.6443908991413725,3.7547842290016544,4.709530201312334
Deliverance,False,"['Drama', 'Adventure', 'Thriller']",en,14.895,1972-08-18,109.0,1467.0,"['Jon Voight', 'Burt Reynolds', 'Ned Beatty', 'Ronny Cox']",Unknown,"['river', 'banjo', 'strangeness', 'wound', 'wilderness', 'georgia', 'canoe', 'rafting', 'hillbilly', 'rapids']",7.3,0.0,,0.0,,1972,7.291656209174461,2.766004594362766,4.700480365792417
City of God,False,"['Drama', 'Crime']",pt,35.829,2002-08-30,130.0,6910.0,"['Alexandre Rodrigues', 'Leandro Firmino', 'Phellipe Haagensen', 'Douglas Silva']",Unknown,"['street gang', 'photographer', 'gangster', 'rio de janeiro', 'gang war', 'ghetto', 'coming of age', 'woman director']",8.4,0.0,,0.0,,2002,8.840869624091395,3.606285578309916,4.875197323201151
Avengers Grimm: Time Wars,False,"['Action', 'Adventure', 'Fantasy']",en,13.418,2018-05-01,88.0,56.0,"['Marah Fairclough', 'Lauren Parkinson', 'Eric Feltes', 'Randall Yarbrough']",Unknown,['sequel'],4.6,0.0,,0.0,,2018,4.04305126783455,2.668477425982387,4.48863636973214
Chicken Little,False,"['Animation', 'Family', 'Comedy']",en,35.764,2005-11-04,81.0,3711.0,"['Zach Braff', 'Garry Marshall', 'Don Knotts', 'Amy Sedaris']",Unknown,"['fish', 'small town', 'space marine', 'superhero', 'chicken', 'cartoon', 'alien', 'computer animation', 'best friend', 'alien invasion', 'animal', 'duringcreditsstinger', 'spaceship', 'talking animal', '3d animation']",5.9,0.0,,0.0,,2005,8.21932609390609,3.604519105495863,4.406719247264253
The Legend of the Nahuala,False,"['Animation', 'Family', 'Fantasy', 'Horror']",es,15.448,2007-10-31,80.0,181.0,"['Fabrizio Santini', 'Martha Higareda', 'Andrés Bustamante', 'Jesús Ochoa']",Unknown,['arts and culture'],7.8,0.0,,0.0,,2007,5.204006687076795,2.8002038892727548,4.394449154672439
Spy Kids,False,"['Action', 'Comedy', 'Family', 'Adventure']",en,24.59,2001-03-18,88.0,3254.0,"['Alexa PenaVega', 'Daryl Sabara', 'Antonio Banderas', 'Carla Gugino']",Unknown,"['double life', 'sibling relationship', 'parent child relationship', 'loss of loved one', 'secret agent', 'robot']",5.8,0.0,,0.0,,2001,8.08794755464267,3.2422016501716975,4.48863636973214
"Three Billboards Outside Ebbing, Missouri",False,"['Crime', 'Drama']",en,21.864,2017-12-01,115.0,9633.0,"['Frances McDormand', 'Woody Harrelson', 'Sam Rockwell', 'Lucas Hedges']",Unknown,"['small town', 'suicide', 'police brutality', 'rape', 'missouri', 'dark comedy', 'alcoholism', 'murder', 'arson', 'cancer', 'teenage girl', 'police corruption', 'racism', 'anger', 'billboard', 'guilty conscience', 'molotov cocktail', 'pool hall']",8.1,0.0,,0.0,,2017,9.173053787190167,3.1295636211875117,4.7535901911063645
Come Play,False,"['Horror', 'Mystery', 'Thriller']",en,16.097,2020-10-28,96.0,611.0,"['Gillian Jacobs', 'John Gallagher Jr.', 'Azhy Robertson', 'Winslow Fegley']",Unknown,"['monster', 'autism', 'supernatural', 'loneliness', 'based on short film']",6.4,0.0,,0.0,,2020,6.416732282512326,2.838903009520972,4.574710978503383
Tears of the Sun,False,"['War', 'Action', 'Drama']",en,29.845,2003-03-07,121.0,2146.0,"['Bruce Willis', 'Monica Bellucci', 'Cole Hauser', 'Eamonn Walker']",Unknown,"['civil war', 'war crimes', 'refugee', 'village', 'evacuation', 'border', 'rescue mission', 'us army', 'nigeria', 'president', 'doctor', 'massacre', 'brutality', 'military', 'child soldier']",6.9,0.0,,0.0,,2003,7.671826797878781,3.428974662661602,4.804021044733257
The Frozen Ground,False,"['Thriller', 'Crime']",en,14.985,2013-07-11,105.0,1372.0,"['Nicolas Cage', 'Vanessa Hudgens', 'John Cusack', 'Radha Mitchell']",Unknown,"['prostitute', 'escape', 'hitman', 'winter', 'gun', 'kidnapping', 'confession', 'runaway', 'based on true story', 'strip club', 'pole dancer', 'serial killer', 'man hunt', 'hunting', 'drug overdose', 'anchorage alaska']",6.3,0.0,,0.0,,2013,7.224753405767971,2.771650782511805,4.663439094112067
The Protector,False,"['Action', 'Crime', 'Drama', 'Thriller']",th,28.533,2005-08-11,111.0,798.0,"['Tony Jaa', 'Petchtai Wongkamlao', 'Bongkoj Khongmalai', 'Jin Xing']",Unknown,"['sydney, australia', 'australia', 'elephant', 'buddhism', 'fighter', 'tempel', 'gang', 'animal']",7.1,0.0,,0.0,,2005,6.683360945766275,3.385508282197515,4.718498871295094
Midnight Sun,False,"['Romance', 'Drama']",en,24.381,2018-03-22,91.0,3278.0,"['Bella Thorne', 'Patrick Schwarzenegger', 'Rob Riggle', 'Quinn Shephard']",Unknown,"['seattle, washington', 'sunlight', 'terminal illness', 'singer', 'best friend', 'homeschooling', 'dead mother', 'swimming', 'teenage daughter', 'railway station', 'boyfriend girlfriend relationship', 'athletic scholarship', 'protective father', 'teenage romance', 'busker', 'rare disease', 'medical problem']",7.8,0.0,,0.0,,2018,8.095293776844649,3.2340008626132692,4.5217885770490405
Thirteen Days,False,"['History', 'Thriller']",en,14.098,2000-12-25,145.0,680.0,"['Kevin Costner', 'Bruce Greenwood', 'Steven Culp', 'Dylan Baker']",Unknown,"['usa president', 'politics', 'atomic bomb', 'cold war', 'john f. kennedy', 'threat', 'cuban missile crisis', 'diplomacy', '1960s']",7.0,0.0,,0.0,,2000,6.523562306149512,2.714562284717433,4.983606621708336
Olympus Has Fallen,False,"['Action', 'Thriller']",en,36.437,2013-03-20,120.0,6309.0,"['Gerard Butler', 'Aaron Eckhart', 'Finley Jacobsen', 'Dylan McDermott']",Unknown,"['usa president', 'washington dc, usa', 'the white house', 'secret service', 'terrorist attack', 'north korea']",6.4,0.0,,0.0,,2013,8.749890955535259,3.6226595201938268,4.795790545596741
Overlord,False,"['Horror', 'War', 'Science Fiction']",en,18.39,2018-11-01,110.0,2679.0,"['Jovan Adepo', 'Wyatt Russell', 'Pilou Asbæk', 'Mathilde Ollivier']",Unknown,"['france', 'nazi', 'village', 'world war ii', 'normandy, france', 'd-day', 'laboratory', 'explosion', 'behind enemy lines', 'paratrooper', '1940s', 'scientific experiment', 'black soldier']",6.7,0.0,,0.0,,2018,7.893572073504902,2.9647574692545606,4.709530201312334
Bleed for This,False,['Drama'],en,12.845,2016-11-04,116.0,706.0,"['Miles Teller', 'Aaron Eckhart', 'Katey Sagal', 'Ciarán Hinds']",Unknown,"['underdog', 'sports', 'fighter', 'boxer', 'comeback', 'biography', 'rhode island', 'come back']",6.8,0.0,,0.0,,2016,6.561030665896573,2.627924156622925,4.762173934797756
Holy Spider,False,"['Crime', 'Drama', 'Thriller', 'Horror']",fa,12.721,2022-07-13,118.0,296.0,"['Zar Amir Ebrahimi', 'Mehdi Bajestani', 'Forouzan Jamshidnejad', 'Sina Parvaneh']",Unknown,"['journalist', 'prostitute', 'investigation', 'based on true story', 'serial killer', 'religion', 'iran']",7.3,0.0,,0.0,,2022,5.6937321388027,2.618927505939038,4.77912349311153
Midnight in the Switchgrass,False,"['Crime', 'Mystery', 'Thriller', 'Action']",en,17.597,2021-07-23,99.0,377.0,"['Megan Fox', 'Bruce Willis', 'Emile Hirsch', 'Lukas Haas']",Unknown,"['fbi', 'texas ranger', 'based on true story', 'serial killer', 'truck stop']",6.0,0.0,,0.0,,2021,5.934894195619588,2.9230002773878923,4.605170185988092
The Good Liar,False,['Crime'],en,16.281,2019-11-08,109.0,1043.0,"['Helen Mirren', 'Ian McKellen', 'Russell Tovey', 'Jim Carter']",Unknown,"['based on novel or book', 'con artist']",6.7,0.0,,0.0,,2019,6.950814768442584,2.8496076320718546,4.700480365792417
Miss Shampoo,False,"['Comedy', 'Romance', 'Crime']",zh,31.614,2023-07-28,121.0,13.0,"['Vivian Sung', 'Hong Yu Hong', 'Kai Ko', 'Tsai Chang-Hsien']",Unknown,"['romantic comedy', 'mafia']",4.6,0.0,,0.0,,2023,2.6390573296152584,3.4847416440390857,4.804021044733257
Chinese Zodiac,False,"['Action', 'Adventure']",cn,21.57,2012-12-20,109.0,759.0,"['Jackie Chan', 'Yao Xingtong', 'Kwon Sang-woo', 'Zhang Lanxin']",Unknown,"['artifact', 'dangerous mission', 'mythical artifact', '十二生肖']",6.2,0.0,,0.0,,2012,6.633318433280377,3.1166215908294443,4.700480365792417
Kaguya-sama: Love Is War -The First Kiss That Never Ends-,False,"['Animation', 'Comedy', 'Romance']",ja,22.447,2022-12-17,96.0,51.0,"['Makoto Furukawa', 'Aoi Koga', 'Konomi Kohara', 'Ryota Suzuki']",Unknown,"['high school', 'romantic comedy', 'based on manga', 'school life', 'seinen', 'christmas', 'anime']",8.0,0.0,,0.0,,2022,3.9512437185814275,3.154742554938599,4.574710978503383
Cast Away,False,"['Adventure', 'Drama']",en,41.627,2000-12-22,143.0,10782.0,"['Tom Hanks', 'Helen Hunt', 'Chris Noth', 'Paul Sanchez']",Unknown,"['exotic island', 'suicide attempt', 'volleyball', 'survival', 'loneliness', 'airplane crash', 'deserted island', 'tropical island']",7.7,0.0,,0.0,,2000,9.285726098882073,3.752487855324048,4.969813299576001
Mujib: The Making of a Nation,False,"['Drama', 'History', 'War']",bn,14.632,2023-10-27,176.0,14.0,"['Arifin Shuvo', 'Nusrat Imrose Tisha', 'Nusraat Faria Mazhar', 'Gazi Rakayet']",Unknown,"['political leader', 'bangladesh', 'bangladesh liberation war']",8.1,0.0,,0.0,,2023,2.70805020110221,2.749320095300427,5.176149732573829
The Adventurers,False,"['Action', 'Drama', 'Crime', 'Adventure']",cn,13.784,2017-08-11,108.0,163.0,"['Andy Lau', 'Shu Qi', 'Zhang Jingchu', 'Tony Yang']",Unknown,"['castle', 'jewel thieves', 'cannes']",6.0,0.0,,0.0,,2017,5.099866427824199,2.6935455148993284,4.6913478822291435
A Chinese Ghost Story II,False,"['Fantasy', 'Action', 'Comedy']",cn,14.515,1990-07-13,104.0,107.0,"['Leslie Cheung', 'Joey Wong', 'Jacky Cheung', 'Wu Ma']",Unknown,"['escape', 'rebel', 'minister', 'uprising', 'imperial court', 'spirit', 'demon']",6.7,0.0,,0.0,,1990,4.68213122712422,2.7418072979003436,4.653960350157523
Soul Plane,False,"['Romance', 'Comedy']",en,17.969,2004-05-28,86.0,401.0,"['Kevin Hart', 'Tom Arnold', 'Method Man', 'Snoop Dogg']",Unknown,"['hip-hop', 'airplane', 'chaos', 'stewardess', 'black people', 'nightclub', 'champagne', 'lawsuit', 'crude humor', 'airport security', 'flight attendant']",5.4,0.0,,0.0,,2004,5.996452088619021,2.942806067744586,4.465908118654584
Thirteen Lives,False,"['Drama', 'Thriller']",en,19.064,2022-07-18,147.0,1110.0,"['Viggo Mortensen', 'Colin Farrell', 'Joel Edgerton', 'Tom Bateman']",Unknown,"['rescue', 'cave', 'thailand', 'rescue mission', 'based on true story', 'cave diving']",7.9,0.0,,0.0,,2022,7.01301578963963,2.99892716445051,4.997212273764115
Highlander: Endgame,False,"['Action', 'Adventure', 'Fantasy']",en,19.117,2000-09-01,87.0,380.0,"['Christophe Lambert', 'Adrian Paul', 'Bruce Payne', 'Lisa Barbuscia']",Unknown,"['new york city', 'martial arts', 'immortality', 'loss of loved one', 'antiquary', 'loss of powers', 'sword fight', 'fictional war', 'dark fantasy', 'warrior', 'action hero', 'sword and sorcery', 'supernatural power', 'good versus evil']",4.8,0.0,,0.0,,2000,5.942799375126701,3.001565228746435,4.477336814478207
Mirror,False,"['Drama', 'History']",ru,15.059,1975-03-07,107.0,871.0,"['Margarita Terekhova', 'Ignat Daniltsev', 'Larisa Tarkovskaya', 'Alla Demidova']",Unknown,"['wind', 'poetry', 'world war ii', 'cigarette', 'field', 'spanish civil war (1936-39)', 'forest', 'flashback', 'illness', 'childhood', 'memoirs', 'mother son relationship', 'memories']",8.0,0.0,,0.0,,1975,6.77078942390898,2.776269440079354,4.68213122712422
The Dog Who Saved the Holidays,False,"['Family', 'Comedy', 'TV Movie']",en,35.082,2012-12-04,87.0,14.0,"['Gary Valentine', 'Elisa Donovan', 'Dean Cain', 'Shelley Long']",Unknown,['talking dog'],4.7,0.0,,0.0,,2012,2.70805020110221,3.585794126030611,4.477336814478207
The Nutty Professor,False,"['Fantasy', 'Comedy', 'Romance', 'Science Fiction']",en,15.703,1996-06-28,95.0,2752.0,"['Eddie Murphy', 'Jada Pinkett Smith', 'James Coburn', 'Larry Miller']",Unknown,"['overweight', 'overweight man', 'campus', 'family dinner', 'jekyll and hyde', 'duringcreditsstinger', 'chemistry professor', '1990s']",5.6,0.0,,0.0,,1996,7.920446505142607,2.8155883440078107,4.564348191467836
Big Hero 6,False,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']",en,83.743,2014-10-24,102.0,14990.0,"['Scott Adsit', 'Ryan Potter', 'Daniel Henney', 'T.J. Miller']",Unknown,"['friendship', 'martial arts', 'hero', 'sibling relationship', 'san francisco, california', 'superhero', 'talent', 'cartoon', 'based on comic', 'revenge', 'tokyo, japan', 'best friend', 'another dimension', 'robot', 'east asian lead', 'boy genius', 'aftercreditsstinger', 'moral dilemma', 'teen superhero', 'dead brother']",7.7,0.0,,0.0,,2014,9.615205300012315,4.439623146979127,4.634728988229636
Stardust,False,"['Adventure', 'Fantasy', 'Romance', 'Family']",en,22.252,2007-08-09,127.0,3839.0,"['Charlie Cox', 'Claire Danes', 'Michelle Pfeiffer', 'Robert De Niro']",Unknown,"['witch', 'new love', 'based on novel or book', 'kingdom', 'transformation', 'prince', 'beauty', 'wall', 'falling star', 'goat', 'royalty', 'unrequited love', 'pirate', 'fratricide', 'air pirate', 'turned into animal']",7.3,0.0,,0.0,,2007,8.253227645581772,3.146391149839104,4.852030263919617
The Lego Ninjago Movie,False,"['Family', 'Animation', 'Action', 'Adventure', 'Comedy']",en,22.356,2017-09-21,101.0,962.0,"['Dave Franco', 'Justin Theroux', 'Fred Armisen', 'Abbi Jacobson']",Unknown,"['ninja', 'based on toy', 'lego']",6.5,0.0,,0.0,,2017,6.870053411798126,3.1508539104212914,4.624972813284271
Spontaneous,False,"['Comedy', 'Horror']",en,14.61,2020-10-02,102.0,494.0,"['Katherine Langford', 'Charlie Plummer', 'Yvonne Orji', 'Hayley Law']",Unknown,"['high school', 'black humor', 'based on young adult novel']",6.9,0.0,,0.0,,2020,6.20455776256869,2.7479117345273405,4.634728988229636
The Lost City of Z,False,"['Adventure', 'Drama', 'History']",en,20.757,2017-03-15,141.0,2711.0,"['Charlie Hunnam', 'Robert Pattinson', 'Sienna Miller', 'Tom Holland']",Unknown,"['based on novel or book', 'snake', 'world war i', 'river', 'expedition', 'lost civilisation', 'tribe', 'biography', 'amazon rainforest', 'colonel', 'jungle', 'south america', 'explorer', 'journey', '1920s', 'mysterious lands']",6.4,0.0,,0.0,,2017,7.905441649060286,3.0799355448360655,4.955827057601261
Bad Lieutenant,False,"['Crime', 'Drama']",en,13.977,1992-11-20,96.0,786.0,"['Harvey Keitel', 'Brian McElroy', 'Frankie Acciarito', 'Peggy Gormley']",Unknown,"['drug dealer', 'new york city', 'rape', 'corruption', 'police', 'nun', 'gambling debt', 'homicide', 'heroin', 'detective', 'baseball', 'drug addiction', 'crucifixion', 'teenage girl', 'police corruption', 'drinking', 'masturbation', 'catholicism', 'police lieutenant', 'salvation', 'christ figure']",7.0,0.0,,0.0,,1992,6.668228248417403,2.7065156910102584,4.574710978503383
The BFG,False,"['Adventure', 'Family', 'Fantasy']",en,37.866,2016-06-01,117.0,3207.0,"['Mark Rylance', 'Ruby Barnhill', 'Rebecca Hall', 'Jemaine Clement']",Unknown,"['london, england', 'england', 'queen', 'little girl', 'orphan', 'cannibal', ""based on children's book"", 'giant', 'evil brother', 'live action remake']",6.3,0.0,,0.0,,2016,8.073402968986406,3.6601198324425117,4.770684624465665
Inherent Vice,False,"['Drama', 'Mystery', 'Comedy']",en,21.001,2014-12-12,149.0,2365.0,"['Joaquin Phoenix', 'Josh Brolin', 'Owen Wilson', 'Katherine Waterston']",Unknown,"['california', 'based on novel or book', 'boat', 'detective', '1970s', 'ex-girlfriend', 'surreal', 'hippie lifestyle', 'pot smoking', 'private investigator', 'disappearance', 'lawyer', 'los angeles, california', 'drugs', 'loan shark', 'neo-noir', '1960s', 'heroin cartel']",6.6,0.0,,0.0,,2014,7.768956044538332,3.0910879068707438,5.0106352940962555
Stigmata,False,"['Horror', 'Thriller', 'Fantasy']",en,23.898,1999-09-02,103.0,1013.0,"['Patricia Arquette', 'Gabriel Byrne', 'Jonathan Pryce', 'Nia Long']",Unknown,"['faith', 'vatican', 'miracle', 'clergyman', 'atheist']",6.3,0.0,,0.0,,1999,6.921658184151129,3.214787478959594,4.6443908991413725
Pay the Ghost,False,['Horror'],en,16.454,2015-09-16,94.0,718.0,"['Nicolas Cage', 'Sarah Wayne Callies', 'Veronica Ferres', 'Lyriq Bent']",Unknown,"['new york city', 'police', 'halloween', 'revenge', 'burned alive', 'car accident', 'ghost', 'child kidnapping']",5.4,0.0,,0.0,,2015,6.577861357721047,2.8595688487411195,4.553876891600541
Sicario,False,"['Action', 'Crime', 'Thriller']",en,65.57,2015-09-17,122.0,8051.0,"['Emily Blunt', 'Benicio del Toro', 'Josh Brolin', 'Victor Garber']",Unknown,"['cia', 'mexico', 'bomb', 'fbi', 'smoking', 'texas', 'border', 'murder', 'dirty cop', 'football (soccer)', 'drugs', 'night vision', 'death of daughter', 'tunnel', 'el paso', 'moral dilemma', 'neo-noir', 'death of wife', 'mexican cartel', 'secret tunnel']",7.4,0.0,,0.0,,2015,8.993675786759683,4.198254025612612,4.812184355372417
Goon,False,['Comedy'],en,15.142,2012-01-06,92.0,851.0,"['Seann William Scott', 'Marc-André Grondin', 'Alison Pill', 'Jay Baruchel']",Unknown,"['sports', 'ice hockey', 'misfit', 'bouncer', 'minor leagues', 'duringcreditsstinger']",6.4,0.0,,0.0,,2012,6.747586526829315,2.7814245709021805,4.532599493153256
The Visitors,False,"['Fantasy', 'Comedy']",fr,16.134,1993-01-27,107.0,1816.0,"['Jean Reno', 'Christian Clavier', 'Valérie Lemercier', 'Marie-Anne Chazel']",Unknown,"['servant', 'time travel', 'clumsy fellow', 'middle ages (476-1453)', 'nobility']",7.1,0.0,,0.0,,1993,7.504942068396171,2.841064793541852,4.68213122712422
Luna,False,['Drama'],it,14.346,1979-08-29,142.0,88.0,"['Jill Clayburgh', 'Veronica Lazăr', 'Renato Salvatori', 'Fred Gwynne']",Unknown,"['parent child relationship', 'italy', 'widow', 'heroin', 'son', 'diva', 'singer', 'drugs', 'desire', 'incest', 'addict']",6.4,0.0,,0.0,,1979,4.48863636973214,2.7308548537554733,4.962844630259907
